-X--OXOXO,-0.040172743438748104,0.49854390038152663,0.4905492919995526,0.019290909441580295,0.49975076132783397,0.5004882459139545,0.5049173859954328,0.4902092119922133,0.49863990456797075
OX-OX-XOO,0.4933455925972904,0.4908793745290692,0.6872379594562712,0.5093629078301465,0.4905531282871904,0.004615817075492468,0.4920906300555322,0.496016517709232,0.49683586010834446
--OO--X-X,0.6872379594563112,0.6871440554927067,0.5075812232760459,0.4922773018197185,0.4964234100294592,0.7385584058018231,0.4964135381612651,0.6872190360557702,0.5019006110838209
XOO----XO,0.4929976410874153,0.4972120904993475,0.506020188968091,-0.317794782791901,0.7205106413389171,0.6988174872156115,0.24216586763456754,0.49333236209195613,0.5020965722585923
OX-O-OX--,0.055988567301300085,0.8230190459919006,0.6826351377904116,0.6102546680321401,0.7600458334313721,0.5158295212136805,0.7753728219910684,0.45068380167881306,1.195573206066169
-OXOO-X--,-0.3470988392009404,0.9405257354237789,0.9959613931759488,0.324074409268013,0.177506927926678,0.13423394329635197,0.508950110320914,0.23915173872044382,0.5670617431110632
XXOOOX-O-,0.49300618951358055,0.4969585017341829,0.4918946324652496,0.50413865715679,0.4918705371116628,0.5001095660300189,0.4715735885405812,0.49880793901551795,0.47525073807860757
--OXOOX-X,0.6872379594563112,0.4951980507530297,0.4900902768993181,0.49712318900525043,0.49843581745312526,0.5015786792399268,0.506668810293936,0.508030633561316,0.49233681014558844
-O-OOXXXO,0.1796686656772793,0.5720500529357525,0.02879292451660742,0.5020024625281748,0.4635888988099313,0.5178088566608282,0.5541161468402231,0.5770521022588915,0.5680274885077992
OO-OXXXXO,0.5039994976185446,0.5040121193009779,0.6872379594563127,0.4903966291329279,0.49310265982227325,0.5026326857118778,0.5037780471457295,0.4957737700837358,0.49443206432345166
OXOX-XOO-,0.2735774028435941,0.5379347226698185,0.25910013108169205,0.9601861637597479,0.6872371923082045,0.08542703379239114,0.8184478597457558,0.19956901444367503,1.3165837914646599
-OX-XOOXO,0.41853008995671426,0.5013076835472358,0.5000083013379769,0.49797263866777486,0.4990963279133644,0.5056806104579267,0.5060495036463658,0.5095892439290917,0.5009161271113635
X-OOO-XXO,0.5065640980908341,0.295649614609097,0.5097936258136135,0.4994722979734498,0.49420425956439645,0.5195025016222717,0.4994330269638924,0.4967772217807296,0.49009837279806623
XXO--OOOX,0.4942812239110876,0.49539186427807175,0.5092196559385904,0.11452634364926917,0.6872379671645399,0.4946520489401421,0.49895588370865257,0.49690239562135097,0.49772685042926174
---O-O-X-,0.1172989822932215,0.43138688027521105,0.6232120987855586,0.49133846942253273,0.413766148889804,0.4926285421383956,0.010633736856215104,0.5047669610069707,0.10790269674854669
--XX-OXOO,0.6794728163555717,0.6785018836753237,0.5165133550552454,0.5431782003340424,0.6867251463218121,0.41136671701792493,0.5237942382580858,0.570604433356097,0.4763499721353716
--OOXX-XO,0.49806069299273714,0.6872379518382784,0.5106112219075163,0.4311414702405868,0.46862365425631414,0.5485749884378571,0.6474833602990915,0.5126722945093625,0.5796751669903122
-XX-O-O--,0.6872370531737824,0.5056407229913196,0.4931085877293834,0.11112745461858192,0.5052142227208891,0.4397653538250739,0.4928650557391536,0.07936195487130787,0.3208803819604129
----XOO-X,0.6872379594563112,0.6443686275824961,0.500629006582089,-0.37541461383862906,0.4906509967452247,0.5080126607992503,0.4969725264153271,0.05608236805149075,0.4950311425126334
OXO-OX---,0.507546649778039,0.4917425396975397,0.5045986527070438,0.10880694421588782,0.5010348907757656,0.5060863785473289,0.25195032375070026,0.14045258456981757,0.4425363150772984
OXO-XO-OX,0.49990602555046165,0.5086171103847558,0.4951517739693949,0.37048827104647664,0.5083150592191977,0.49158680372125063,0.8071111690591877,0.5074048710941331,0.5091026140739285
XO-X--OOX,0.5342444237454086,0.4266031046444231,0.4941951012431946,0.5488112787013522,0.6872343903642549,0.4818954445546364,0.45569432963160783,0.4432982134010858,0.5489492817542378
OXOX-XOOX,0.504658365461304,0.5014641092296498,0.5071515000417486,0.49468274625536807,0.6872379950773789,0.5019292453253852,0.5032072613749912,0.5013186569251828,0.5088780783984758
XOO----X-,0.4909303195371673,0.5074871724574921,0.5093432792510367,-0.36964055221907666,0.7515339856882186,0.241701341199078,0.6786205760338805,0.49188122479834073,0.03217838740130208
X-X-OO-O-,0.4571481014174273,0.6868008539021296,0.5104113865302401,1.1565340945681166,0.5417462005170564,0.4724295872804305,0.005191429511097523,0.4545282603994413,0.935475147244765
XXOOOX-OX,0.5022950672280898,0.4901590611446012,0.507126950892943,0.4911472228904943,0.5025342345745257,0.5072850325541283,0.5546189382915403,0.5026049097261288,0.4900417363931323
-X-X-O--O,0.8108659403021835,0.5057613299018113,0.2281247404990115,0.5040301466836281,-0.30318497434710967,0.49771893303611614,0.09069080042860145,0.33894476544837204,0.4954429588017666
O-XXOX-O-,0.4966484961131389,0.7527611262538424,0.5043947972531369,0.5056443067477697,0.49104965204718526,0.5095107376846033,1.1195762236801774,0.4911995427029126,0.6889359351183006
OXXXOOOX-,0.49307362503792307,0.49860969672341154,0.5027415347350483,0.49914182909549343,0.5059040246580111,0.5018114384772462,0.5078504917831532,0.4955779888485934,0.5449486689498536
-XO--OX--,0.2687541186808863,0.5030267272291251,0.5011832802168732,0.5226947638119466,0.6784744831057049,0.5048635421345973,0.500703070998598,0.6792508475469027,0.6938033853404151
-XO-X-XOO,0.14597111167350196,0.4086285585249718,0.5636187525993709,0.7692607193405283,0.5615062043847353,1.228776764520126,0.4805278646728896,0.46747725215728586,0.5831079044633499
XO--O----,0.4967262181503933,0.5061729227200094,0.026925521289454024,0.8384386359599478,0.5097231641607254,0.2909511947902762,0.026733121790076475,0.5673428042451673,0.399468716674498
OX-OX-XO-,0.5098748409543595,0.5059708246755679,0.6872379594563112,0.49014500626015695,0.4945781983664149,0.6877480042722517,0.5060403642580443,0.49924959188394036,0.1706597005781073
----XO---,0.860656722719385,1.2781918039746811,0.7643372202711995,0.013919571109891116,0.4930610651382829,0.49861218447499245,0.03541135684671831,0.16512641290332958,0.030081251942067122
-X-OO-XOX,-0.20188466620857604,0.509516613654998,0.659266287355776,0.508408345305512,0.49398623900902283,0.32776977631520243,0.5042889781774458,0.502050628976457,0.5010060529817986
OO-X-O--X,0.3297940071938227,0.9954101299612669,1.2591457430813553,0.4700052906436868,1.9253127110560493,0.7833492858591804,0.1513788096075276,0.16519181418878348,0.6647799249839726
XOOX-X--O,0.5034444952587417,0.46383432971544525,0.5004073713596756,0.5614479174861647,0.6871959906848848,0.5834282084879666,0.676817130520586,0.6855664826724073,0.4173852225598539
-OX-XOOX-,0.10528891351653014,0.49557387717443124,0.4972218503719447,0.5830446079411559,0.49910824011473753,0.49030883611454834,0.49135710710891556,0.5027450396040681,0.5831880191305813
X--OXXO-O,0.501240404902505,1.3214211809555598,0.16009414796154253,0.4985397225944824,0.5028853850661027,0.490757439669953,0.4968544775970592,0.02867741016485198,0.4909845812756842
-O-X--X-O,0.687237950511304,0.5088661283826307,0.013064760971284395,0.506247121529279,0.6870781867667706,0.2985739492228536,0.4946816172525905,0.04794221491533013,0.5031839494869617
OO-XX--OX,0.4959415309894041,0.49317051980146376,0.6872381266977216,0.4938570975308833,0.4911324720128117,0.6868272835194253,0.22023288306202388,0.5005736291356632,0.508977799832343
O-OXXOX--,0.4920360146853454,-0.017871199443883268,0.49956878306615715,0.49130783581123316,0.49232550379319057,0.5072201081143064,0.5000653857584266,0.5017247317386615,0.39134402174643057
X-OOO-XX-,0.5059009835074015,0.13386525133723454,0.5024982326559749,0.49205315815662504,0.5030240600810231,0.7359181578723885,0.5009605071057218,0.49678230577119376,0.5070783472878286
-XX-O-O-O,0.6872379606854304,0.5097596011109409,0.4966790651887535,0.10013247546790949,0.5082021037592797,0.8888987292731626,0.4956636051064293,0.013528167073090236,0.5005846414710785
OXOXX-O--,0.49404908638894834,0.5037469887777238,0.5046995996140906,0.5085617941833472,0.5094739910138739,0.6868400663260783,0.49868830913695533,0.6872379594563112,0.5037086717706744
----XOO--,0.03033488810385454,0.3947799112294098,0.4386901476725328,0.01656648070244343,0.4938727394973013,0.5042473858344119,0.49918072433283245,0.3969863994058377,0.5
XOOO-O-XX,0.49262277423492223,0.5026366058014239,0.49638764503969673,0.5052437218276085,0.5016122112052377,0.4971167675075689,0.6872380019164734,0.5062952548449408,0.49548615476027774
-XOOOXX-O,0.03211428953446227,0.5098628634649931,0.5083694792674843,0.5026256554224673,0.49342335552414707,0.4999722295496494,0.502512552454623,0.10185456852762403,0.5094616209507664
---O-O-XX,0.008735451874068878,0.4979829120793457,0.4997016826724252,0.5079668631649781,0.687237959456433,0.5018913291950236,0.6872370373322131,0.4916346252859465,0.4963886426070617
X-X-OO-OX,0.4975407275727026,0.6872370927766576,0.5081173059988565,0.09399421099363753,0.4991042070573266,0.49284640830431187,0.1713747744758397,0.5096605884063632,0.4915383992042147
X-O-OXXOO,0.49527100200718926,0.8962830288745333,0.49424313441644985,0.6872181619621435,0.500734472655175,0.504385110111085,0.4952068557442766,0.4960288540369418,0.5087616277567573
OXOOXXX-O,0.4977950672530106,0.5054576980225499,0.5037280824846254,0.5059757734499084,0.5087417085133142,0.4913375221530234,0.4923212392562064,0.6872379594563112,0.5089296401921845
O-XO-OXX-,0.5036284906743729,1.0845048289646861,0.5009924573350507,0.49216346591269416,0.6782056414286556,0.4972098074651899,0.4989684065707158,0.5048160717327316,0.6892421596514203
-OOXXOOXX,0.6872379594563112,0.49269983298073006,0.504702924827499,0.490757184317895,0.49350725572907284,0.4915226343439206,0.49200777397156287,0.4932734820453135,0.49304803691299337
-OXX-X-OO,1.2444577656069944,0.49128001735406135,0.502545414368667,0.4994659838061093,0.6892421596514203,0.4984454607128016,0.4949659068066124,0.4942756169907896,0.5067547784173321
-O-OX-O-X,0.6872379594589378,0.49833292541140584,0.4751950551539338,0.5099230338263174,0.501297442495431,0.6467648053860611,0.4904145276953264,0.37332441254309306,0.5028390383837251
